#a_id,w_id,product title,amazon_price,walmart_price,average battery life,brand,display resolution,hard disk size,laptop computer type,operating system,processor (cpu) manufacturer,processor count,processor speed,ram size,screen size
a2426,w3095,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1749.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3105,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1799.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3106,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1799.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3116,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1899.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3117,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1899.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3121,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1849.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3122,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1849.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3134,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1749.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3176,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1929.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3177,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1929.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3178,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1929.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3179,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1929.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3181,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1929.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3239,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$1955.98,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3286,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$2099.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3287,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$2099.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a2426,w3289,Lenovo ThinkPad X1 Carbon 4 Business Ultrabook 20FC - Intel Core i5-6300U 256GB SSD 8GB RAM 14 FHD IPS (1920x1080) Display Fingerprint Reader AC WiFiWindows 7 Professional /Win 10 Pro,$1269.99,$2099.14,11 hours,Lenovo,,256 GB,PC,Windows 10,Intel,2,2.4 GHz,8 GB,14in
a243,w224,Dell i5379-5893GRY-PUS Inspiron 2-1 - 8th Gen Intel Core i5 - 8GB Memory - 256GB SSD - Intel UHD Graphics 620 13.3 Touch Display Theoretical Gray,$711.57,$569.00,,Dell,1920 x 1080 pixels,256.0,PC,Windows 10,Intel,4,3.4 GHz,8 GB,13.3in
a243,w600,Dell i5379-5893GRY-PUS Inspiron 2-1 - 8th Gen Intel Core i5 - 8GB Memory - 256GB SSD - Intel UHD Graphics 620 13.3 Touch Display Theoretical Gray,$711.57,$529.00,,Dell,1920 x 1080 pixels,256.0,PC,Windows 10,Intel,4,3.4 GHz,8 GB,13.3in
a243,w64,Dell i5379-5893GRY-PUS Inspiron 2-1 - 8th Gen Intel Core i5 - 8GB Memory - 256GB SSD - Intel UHD Graphics 620 13.3 Touch Display Theoretical Gray,$711.57,$738.25,,Dell,1920 x 1080 pixels,256.0,PC,Windows 10,Intel,4,3.4 GHz,8 GB,13.3in
a243,w72,Dell i5379-5893GRY-PUS Inspiron 2-1 - 8th Gen Intel Core i5 - 8GB Memory - 256GB SSD - Intel UHD Graphics 620 13.3 Touch Display Theoretical Gray,$711.57,$179.00,,Dell,1920 x 1080 pixels,256.0,PC,Windows 10,Intel,4,3.4 GHz,8 GB,13.3in
a2431,w1769,HP Business W0T01UT Chromebook 13 G1 8G 32GB,$854.21,$969.95,8 hours 30 minutes,HP,3200x1800 pixels,32,,Chrome,1.1 GHz None,2,1.1 GHz,8 GB,13.3in
a2431,w1771,HP Business W0T01UT Chromebook 13 G1 8G 32GB,$854.21,$630.75,8 hours 45 minutes,HP,3200x1800 pixels,32,,Chrome,1.1 GHz None,2,1.1 GHz,8 GB,13.3in
a2433,w713,HP OMEN Gaming Laptop Computer - 17.3 Intel i7 12GB RAM NVIDIA GTX 1060 + Elite Suite 17 Standard Software Bundle (Corel WordPerfect PC Mover PDF Fusion X9) + 1 Year Extended Warranty,$1404.97,$849.99,,HP,1920 x 1080,1 TB,PC,Windows 10,Intel,4,2.8 GHz,12 GB,17.3in
a2438,w1936,Acer R13 CB5-312T-K40U with Touch 13.3 Chromebook - Sparkly Silver; MediaTek M8173C Quad Core Processor 2.1GHz; Google Chrome OS; 4GB RAM; 64GB eMMC Imagination PowerVR GX6250 Graphics,$487.59,$318.97,,Acer,,64 GB,PC,Chrome,2.1 GHz None,4,2.1 GHz,4 GB,13.3in
a2439,w3047,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3048,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3049,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3050,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3051,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3052,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3053,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3054,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3057,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3058,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3059,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3060,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3061,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3062,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3063,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3064,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3065,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3066,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1729.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3080,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3081,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3082,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3083,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3084,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3085,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3086,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3087,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3088,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3089,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3090,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3091,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3092,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3093,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3094,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3096,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3097,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3098,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1779.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3123,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1849.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3124,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1849.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3125,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1849.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3126,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1849.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3127,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1849.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3128,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1849.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3129,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1849.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3130,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1849.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3131,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1849.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3137,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1879.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3138,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1879.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3139,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1879.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3140,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1879.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3141,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1879.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3142,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1879.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3143,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1879.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3144,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1879.24,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3155,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1899.21,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3156,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1899.21,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3157,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1899.21,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3158,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1899.21,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3159,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1899.21,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
a2439,w3160,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 12GB RAM 512GB SSD 14 IPS FHD (1920x1080) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1699.16,$1899.21,,Lenovo,1920x1080,512 GB,,Windows 10,Intel,2,3.9 GHz,12 GB,14in
